"X-Angle(бу)","Y-Angle(бу)","Z-Angle(бу)"
-5.204000,4.220000,13.636538
-5.204000,4.220000,13.636538
-5.204000,4.220000,13.636538
0.532000,4.766000,11.798943
0.532000,4.766000,11.798943
0.532000,4.766000,11.798943
0.532000,4.766000,11.798943
0.532000,4.766000,11.798943
6.672000,4.834000,11.582621
6.672000,4.834000,11.582621
6.672000,4.834000,11.582621
6.672000,4.834000,11.582621
6.672000,4.834000,11.582621
6.166000,3.814000,13.868417
6.166000,3.814000,13.868417
6.166000,3.814000,13.868417
6.166000,3.814000,13.868417
6.166000,3.814000,13.868417
4.458000,6.878000,11.706586
4.458000,6.878000,11.706586
4.458000,6.878000,11.706586
4.458000,6.878000,11.706586
4.458000,6.878000,11.706586
-5.060000,-3.406000,13.371385
-5.060000,-3.406000,13.371385
-5.060000,-3.406000,13.371385
-5.060000,-3.406000,13.371385
-5.060000,-3.406000,13.371385
0.936000,-1.158000,8.919224
0.936000,-1.158000,8.919224
0.936000,-1.158000,8.919224
0.936000,-1.158000,8.919224
0.936000,-1.158000,8.919224
-1.656000,-1.228000,13.342695
-1.656000,-1.228000,13.342695
-1.656000,-1.228000,13.342695
-1.656000,-1.228000,13.342695
-1.656000,-1.228000,13.342695
2.336000,-0.618000,7.503965
2.336000,-0.618000,7.503965
2.336000,-0.618000,7.503965
2.336000,-0.618000,7.503965
2.336000,-0.618000,7.503965
-6.562000,1.616000,8.565198
-6.562000,1.616000,8.565198
-6.562000,1.616000,8.565198
-6.562000,1.616000,8.565198
-6.562000,1.616000,8.565198
-5.864000,3.658000,11.250502
-5.864000,3.658000,11.250502
-5.864000,3.658000,11.250502
-5.864000,3.658000,11.250502
-5.864000,3.658000,11.250502
-1.448000,8.286000,12.207299
-1.448000,8.286000,12.207299
-1.448000,8.286000,12.207299
-1.448000,8.286000,12.207299
-1.448000,8.286000,12.207299
-1.386000,-0.598000,12.781949
-1.386000,-0.598000,12.781949
-1.386000,-0.598000,12.781949
-1.386000,-0.598000,12.781949
-1.386000,-0.598000,12.781949
2.016000,-1.776000,9.943511
2.016000,-1.776000,9.943511
2.016000,-1.776000,9.943511
2.016000,-1.776000,9.943511
2.016000,-1.776000,9.943511
-2.126000,1.780000,8.408584
-2.126000,1.780000,8.408584
-2.126000,1.780000,8.408584
-2.126000,1.780000,8.408584
-2.126000,1.780000,8.408584
2.250000,0.354000,10.879211
2.250000,0.354000,10.879211
2.250000,0.354000,10.879211
2.250000,0.354000,10.879211
2.250000,0.354000,10.879211
0.286000,1.380000,8.283541
0.286000,1.380000,8.283541
0.286000,1.380000,8.283541
0.286000,1.380000,8.283541
0.286000,1.380000,8.283541
4.100000,2.120000,7.009355
4.100000,2.120000,7.009355
4.100000,2.120000,7.009355
4.100000,2.120000,7.009355
4.100000,2.120000,7.009355
-1.038000,3.304000,12.025149
-1.038000,3.304000,12.025149
-1.038000,3.304000,12.025149
-1.038000,3.304000,12.025149
-1.038000,3.304000,12.025149
-6.960000,-3.032000,14.875229
-6.960000,-3.032000,14.875229
-6.960000,-3.032000,14.875229
-6.960000,-3.032000,14.875229
-6.960000,-3.032000,14.875229
4.498000,-7.376000,12.558022
4.498000,-7.376000,12.558022
4.498000,-7.376000,12.558022
4.498000,-7.376000,12.558022
4.498000,-7.376000,12.558022
-3.352000,-7.654000,10.135221
-3.352000,-7.654000,10.135221
-3.352000,-7.654000,10.135221
-3.352000,-7.654000,10.135221
-3.352000,-7.654000,10.135221
5.034000,1.836000,9.428489
5.034000,1.836000,9.428489
5.034000,1.836000,9.428489
5.034000,1.836000,9.428489
5.034000,1.836000,9.428489
-6.032000,-1.492000,12.246582
-6.032000,-1.492000,12.246582
-6.032000,-1.492000,12.246582
-6.032000,-1.492000,12.246582
-6.032000,-1.492000,12.246582
1.630000,4.412000,10.983175
1.630000,4.412000,10.983175
1.630000,4.412000,10.983175
1.630000,4.412000,10.983175
1.630000,4.412000,10.983175
0.526000,1.018000,8.850203
0.526000,1.018000,8.850203
0.526000,1.018000,8.850203
0.526000,1.018000,8.850203
0.526000,1.018000,8.850203
2.552000,-2.886000,13.678692
2.552000,-2.886000,13.678692
2.552000,-2.886000,13.678692
2.552000,-2.886000,13.678692
2.552000,-2.886000,13.678692
-3.626000,-3.294000,14.915895
-3.626000,-3.294000,14.915895
-3.626000,-3.294000,14.915895
-3.626000,-3.294000,14.915895
-3.626000,-3.294000,14.915895
5.208000,-5.814000,11.614372
5.208000,-5.814000,11.614372
5.208000,-5.814000,11.614372
5.208000,-5.814000,11.614372
5.208000,-5.814000,11.614372
-1.724000,0.526000,6.882315
-1.724000,0.526000,6.882315
-1.724000,0.526000,6.882315
-1.724000,0.526000,6.882315
-1.724000,0.526000,6.882315
5.674000,-7.686000,11.901977
5.674000,-7.686000,11.901977
5.674000,-7.686000,11.901977
5.674000,-7.686000,11.901977
5.674000,-7.686000,11.901977
-2.780000,0.054000,11.183568
-2.780000,0.054000,11.183568
-2.780000,0.054000,11.183568
-2.780000,0.054000,11.183568
-2.780000,0.054000,11.183568
1.180000,-0.998000,12.002289
1.180000,-0.998000,12.002289
1.180000,-0.998000,12.002289
1.180000,-0.998000,12.002289
1.180000,-0.998000,12.002289
2.040000,-0.868000,14.310267
2.040000,-0.868000,14.310267
2.040000,-0.868000,14.310267
2.040000,-0.868000,14.310267
2.040000,-0.868000,14.310267
0.214000,-4.192000,9.614921
0.214000,-4.192000,9.614921
0.214000,-4.192000,9.614921
0.214000,-4.192000,9.614921
0.214000,-4.192000,9.614921
1.524000,6.224000,14.650911
1.524000,6.224000,14.650911
1.524000,6.224000,14.650911
1.524000,6.224000,14.650911
1.524000,6.224000,14.650911
-0.378000,0.488000,8.415814
-0.378000,0.488000,8.415814
-0.378000,0.488000,8.415814
-0.378000,0.488000,8.415814
-0.378000,0.488000,8.415814
2.960000,5.128000,11.275962
2.960000,5.128000,11.275962
2.960000,5.128000,11.275962
2.960000,5.128000,11.275962
2.960000,5.128000,11.275962
1.666000,0.200000,12.978998
1.666000,0.200000,12.978998
1.666000,0.200000,12.978998
1.666000,0.200000,12.978998
1.666000,0.200000,12.978998
2.560000,0.178000,8.442840
2.560000,0.178000,8.442840
2.560000,0.178000,8.442840
2.560000,0.178000,8.442840
2.560000,0.178000,8.442840
3.654000,8.228000,12.773633
3.654000,8.228000,12.773633
3.654000,8.228000,12.773633
3.654000,8.228000,12.773633
3.654000,8.228000,12.773633
-0.538000,2.794000,9.954828
-0.538000,2.794000,9.954828
-0.538000,2.794000,9.954828
-0.538000,2.794000,9.954828
-0.538000,2.794000,9.954828
-1.820000,4.166000,8.416226
-1.820000,4.166000,8.416226
-1.820000,4.166000,8.416226
-1.820000,4.166000,8.416226
-1.820000,4.166000,8.416226
3.140000,-2.752000,13.349832
3.140000,-2.752000,13.349832
3.140000,-2.752000,13.349832
3.140000,-2.752000,13.349832
3.140000,-2.752000,13.349832
-0.532000,-1.744000,7.337858
-0.532000,-1.744000,7.337858
-0.532000,-1.744000,7.337858
-0.532000,-1.744000,7.337858
-0.532000,-1.744000,7.337858
-3.038000,-0.408000,11.886742
-3.038000,-0.408000,11.886742
-3.038000,-0.408000,11.886742
-3.038000,-0.408000,11.886742
-3.038000,-0.408000,11.886742
-0.568000,-1.788000,12.363335
-0.568000,-1.788000,12.363335
-0.568000,-1.788000,12.363335
-0.568000,-1.788000,12.363335
-0.568000,-1.788000,12.363335
1.248000,-1.712000,13.080395
1.248000,-1.712000,13.080395
1.248000,-1.712000,13.080395
1.248000,-1.712000,13.080395
1.248000,-1.712000,13.080395
1.782000,-3.110000,10.902654
1.782000,-3.110000,10.902654
1.782000,-3.110000,10.902654
1.782000,-3.110000,10.902654
1.782000,-3.110000,10.902654
-3.618000,4.892000,12.007598
-3.618000,4.892000,12.007598
-3.618000,4.892000,12.007598
-3.618000,4.892000,12.007598
-3.618000,4.892000,12.007598
4.104000,1.678000,13.514520
4.104000,1.678000,13.514520
4.104000,1.678000,13.514520
4.104000,1.678000,13.514520
4.104000,1.678000,13.514520
5.984000,-0.532000,10.176525
5.984000,-0.532000,10.176525
5.984000,-0.532000,10.176525
5.984000,-0.532000,10.176525
5.984000,-0.532000,10.176525
-3.642000,-2.154000,15.986064
-3.642000,-2.154000,15.986064
-3.642000,-2.154000,15.986064
-3.642000,-2.154000,15.986064
-3.642000,-2.154000,15.986064
0.924000,0.134000,12.858400
0.924000,0.134000,12.858400
0.924000,0.134000,12.858400
0.924000,0.134000,12.858400
0.924000,0.134000,12.858400
0.376000,-5.684000,10.230303
0.376000,-5.684000,10.230303
0.376000,-5.684000,10.230303
0.376000,-5.684000,10.230303
0.376000,-5.684000,10.230303
0.826000,-1.290000,10.709867
0.826000,-1.290000,10.709867
0.826000,-1.290000,10.709867
0.826000,-1.290000,10.709867
0.826000,-1.290000,10.709867
-4.954000,1.180000,11.958015
-4.954000,1.180000,11.958015
-4.954000,1.180000,11.958015
-4.954000,1.180000,11.958015
-4.954000,1.180000,11.958015
-3.592000,1.274000,10.382156
-3.592000,1.274000,10.382156
-3.592000,1.274000,10.382156
-3.592000,1.274000,10.382156
-3.592000,1.274000,10.382156
1.836000,-1.940000,10.159581
1.836000,-1.940000,10.159581
1.836000,-1.940000,10.159581
1.836000,-1.940000,10.159581
1.836000,-1.940000,10.159581
-3.738000,-0.624000,11.673580
-3.738000,-0.624000,11.673580
-3.738000,-0.624000,11.673580
-3.738000,-0.624000,11.673580
-3.738000,-0.624000,11.673580
-2.412000,-7.042000,11.023222
-2.412000,-7.042000,11.023222
-2.412000,-7.042000,11.023222
-2.412000,-7.042000,11.023222
-2.412000,-7.042000,11.023222
-1.336000,-5.082000,9.781314
-1.336000,-5.082000,9.781314
-1.336000,-5.082000,9.781314
-1.336000,-5.082000,9.781314
-1.336000,-5.082000,9.781314
4.562000,1.890000,16.324544
4.562000,1.890000,16.324544
4.562000,1.890000,16.324544
4.562000,1.890000,16.324544
4.562000,1.890000,16.324544
-2.108000,-6.182000,9.877487
-2.108000,-6.182000,9.877487
-2.108000,-6.182000,9.877487
-2.108000,-6.182000,9.877487
-2.108000,-6.182000,9.877487
-2.376000,5.586000,11.753412
-2.376000,5.586000,11.753412
-2.376000,5.586000,11.753412
-2.376000,5.586000,11.753412
-2.376000,5.586000,11.753412
-4.724000,2.138000,9.142630
-4.724000,2.138000,9.142630
-4.724000,2.138000,9.142630
-4.724000,2.138000,9.142630
-4.724000,2.138000,9.142630
-0.902000,-3.588000,12.008621
-0.902000,-3.588000,12.008621
-0.902000,-3.588000,12.008621
-0.902000,-3.588000,12.008621
-0.902000,-3.588000,12.008621
1.088000,5.558000,11.686648
1.088000,5.558000,11.686648
1.088000,5.558000,11.686648
1.088000,5.558000,11.686648
1.088000,5.558000,11.686648
0.230000,-8.530000,9.549184
0.230000,-8.530000,9.549184
0.230000,-8.530000,9.549184
0.230000,-8.530000,9.549184
0.230000,-8.530000,9.549184
-2.554000,3.072000,12.835279
-2.554000,3.072000,12.835279
-2.554000,3.072000,12.835279
-2.554000,3.072000,12.835279
-2.554000,3.072000,12.835279
5.476000,3.764000,15.805620
5.476000,3.764000,15.805620
5.476000,3.764000,15.805620
5.476000,3.764000,15.805620
5.476000,3.764000,15.805620
-6.576000,-2.590000,13.357325
-6.576000,-2.590000,13.357325
-6.576000,-2.590000,13.357325
-6.576000,-2.590000,13.357325
-6.576000,-2.590000,13.357325
7.276000,6.146000,14.061534
7.276000,6.146000,14.061534
7.276000,6.146000,14.061534
7.276000,6.146000,14.061534
7.276000,6.146000,14.061534
-1.246000,10.198000,12.981804
-1.246000,10.198000,12.981804
-1.246000,10.198000,12.981804
-1.246000,10.198000,12.981804
-1.246000,10.198000,12.981804
-4.670000,-0.520000,13.610158
-4.670000,-0.520000,13.610158
-4.670000,-0.520000,13.610158
-4.670000,-0.520000,13.610158
-4.670000,-0.520000,13.610158
-0.552000,-0.902000,13.290316
-0.552000,-0.902000,13.290316
-0.552000,-0.902000,13.290316
-0.552000,-0.902000,13.290316
-0.552000,-0.902000,13.290316
5.356000,6.030000,11.798154
5.356000,6.030000,11.798154
5.356000,6.030000,11.798154
5.356000,6.030000,11.798154
5.356000,6.030000,11.798154
1.444000,-1.962000,7.721563
1.444000,-1.962000,7.721563
1.444000,-1.962000,7.721563
1.444000,-1.962000,7.721563
1.444000,-1.962000,7.721563
1.390000,-6.396000,12.414905
1.390000,-6.396000,12.414905
1.390000,-6.396000,12.414905
1.390000,-6.396000,12.414905
1.390000,-6.396000,12.414905
-1.904000,3.066000,12.237306
-1.904000,3.066000,12.237306
-1.904000,3.066000,12.237306
-1.904000,3.066000,12.237306
-1.904000,3.066000,12.237306
2.814000,-1.556000,11.912513
2.814000,-1.556000,11.912513
2.814000,-1.556000,11.912513
2.814000,-1.556000,11.912513
2.814000,-1.556000,11.912513
1.376000,-3.360000,10.318134
1.376000,-3.360000,10.318134
1.376000,-3.360000,10.318134
1.376000,-3.360000,10.318134
1.376000,-3.360000,10.318134
-1.616000,3.298000,10.889503
-1.616000,3.298000,10.889503
-1.616000,3.298000,10.889503
-1.616000,3.298000,10.889503
-1.616000,3.298000,10.889503
-1.292000,2.444000,11.001669
-1.292000,2.444000,11.001669
-1.292000,2.444000,11.001669
-1.292000,2.444000,11.001669
-1.292000,2.444000,11.001669
-8.242000,4.672000,11.828361
-8.242000,4.672000,11.828361
-8.242000,4.672000,11.828361
-8.242000,4.672000,11.828361
-8.242000,4.672000,11.828361
-2.730000,4.832000,11.400644
-2.730000,4.832000,11.400644
-2.730000,4.832000,11.400644
-2.730000,4.832000,11.400644
-2.730000,4.832000,11.400644
3.010000,-8.520000,11.996172
3.010000,-8.520000,11.996172
3.010000,-8.520000,11.996172
3.010000,-8.520000,11.996172
3.010000,-8.520000,11.996172
4.850000,0.788000,10.867047
4.850000,0.788000,10.867047
4.850000,0.788000,10.867047
4.850000,0.788000,10.867047
4.850000,0.788000,10.867047
-2.540000,-1.190000,12.964984
-2.540000,-1.190000,12.964984
-2.540000,-1.190000,12.964984
-2.540000,-1.190000,12.964984
-2.540000,-1.190000,12.964984
-1.928000,1.748000,13.891976
-1.928000,1.748000,13.891976
-1.928000,1.748000,13.891976
-1.928000,1.748000,13.891976
-1.928000,1.748000,13.891976
1.400000,0.526000,11.098355
1.400000,0.526000,11.098355
1.400000,0.526000,11.098355
1.400000,0.526000,11.098355
1.400000,0.526000,11.098355
5.410000,-5.134000,11.918836
5.410000,-5.134000,11.918836
5.410000,-5.134000,11.918836
5.410000,-5.134000,11.918836
5.410000,-5.134000,11.918836
4.378000,0.144000,11.324878
4.378000,0.144000,11.324878
4.378000,0.144000,11.324878
4.378000,0.144000,11.324878
4.378000,0.144000,11.324878
1.374000,6.390000,11.105977
1.374000,6.390000,11.105977
1.374000,6.390000,11.105977
1.374000,6.390000,11.105977
1.374000,6.390000,11.105977
1.030000,1.370000,11.681752
1.030000,1.370000,11.681752
1.030000,1.370000,11.681752
1.030000,1.370000,11.681752
1.030000,1.370000,11.681752
1.750000,-5.206000,13.961378
1.750000,-5.206000,13.961378
1.750000,-5.206000,13.961378
1.750000,-5.206000,13.961378
1.750000,-5.206000,13.961378
3.512000,0.898000,13.662494
3.512000,0.898000,13.662494
3.512000,0.898000,13.662494
3.512000,0.898000,13.662494
3.512000,0.898000,13.662494
-6.772000,1.008000,12.501540
-6.772000,1.008000,12.501540
-6.772000,1.008000,12.501540
-6.772000,1.008000,12.501540
-6.772000,1.008000,12.501540
-4.358000,-4.082000,8.420197
-4.358000,-4.082000,8.420197
-4.358000,-4.082000,8.420197
-4.358000,-4.082000,8.420197
-4.358000,-4.082000,8.420197
-0.222000,-2.958000,13.304080
-0.222000,-2.958000,13.304080
-0.222000,-2.958000,13.304080
-0.222000,-2.958000,13.304080
-0.222000,-2.958000,13.304080
-8.316000,2.604000,10.561385
-8.316000,2.604000,10.561385
-8.316000,2.604000,10.561385
-8.316000,2.604000,10.561385
-8.316000,2.604000,10.561385
-2.876000,1.040000,10.832922
-2.876000,1.040000,10.832922
-2.876000,1.040000,10.832922
-2.876000,1.040000,10.832922
-2.876000,1.040000,10.832922
-0.686000,1.140000,10.704363
-0.686000,1.140000,10.704363
-0.686000,1.140000,10.704363
-0.686000,1.140000,10.704363
-0.686000,1.140000,10.704363
11.236000,-9.698000,15.882035
11.236000,-9.698000,15.882035
11.236000,-9.698000,15.882035
11.236000,-9.698000,15.882035
11.236000,-9.698000,15.882035
1.016000,1.512000,15.089398
1.016000,1.512000,15.089398
1.016000,1.512000,15.089398
1.016000,1.512000,15.089398
1.016000,1.512000,15.089398
5.546000,3.358000,13.595283
5.546000,3.358000,13.595283
5.546000,3.358000,13.595283
5.546000,3.358000,13.595283
5.546000,3.358000,13.595283
-3.338000,0.780000,10.718342
-3.338000,0.780000,10.718342
-3.338000,0.780000,10.718342
-3.338000,0.780000,10.718342
-3.338000,0.780000,10.718342
11.262000,3.826000,14.671072
11.262000,3.826000,14.671072
11.262000,3.826000,14.671072
11.262000,3.826000,14.671072
11.262000,3.826000,14.671072
1.362000,-4.048000,13.564476
1.362000,-4.048000,13.564476
1.362000,-4.048000,13.564476
1.362000,-4.048000,13.564476
1.362000,-4.048000,13.564476
1.692000,-1.866000,12.135796
1.692000,-1.866000,12.135796
1.692000,-1.866000,12.135796
1.692000,-1.866000,12.135796
1.692000,-1.866000,12.135796
6.930000,4.556000,13.665018
6.930000,4.556000,13.665018
6.930000,4.556000,13.665018
6.930000,4.556000,13.665018
6.930000,4.556000,13.665018
5.280000,-6.474000,13.278339
5.280000,-6.474000,13.278339
5.280000,-6.474000,13.278339
5.280000,-6.474000,13.278339
5.280000,-6.474000,13.278339
-4.718000,-0.146000,13.113834
-4.718000,-0.146000,13.113834
-4.718000,-0.146000,13.113834
-4.718000,-0.146000,13.113834
-4.718000,-0.146000,13.113834
-0.712000,-5.060000,12.154572
-0.712000,-5.060000,12.154572
-0.712000,-5.060000,12.154572
-0.712000,-5.060000,12.154572
-0.712000,-5.060000,12.154572
2.676000,-4.570000,13.665427
2.676000,-4.570000,13.665427
2.676000,-4.570000,13.665427
2.676000,-4.570000,13.665427
2.676000,-4.570000,13.665427
0.200000,-2.958000,11.434337
0.200000,-2.958000,11.434337
0.200000,-2.958000,11.434337
0.200000,-2.958000,11.434337
0.200000,-2.958000,11.434337
-0.258000,2.500000,9.479904
-0.258000,2.500000,9.479904
-0.258000,2.500000,9.479904
-0.258000,2.500000,9.479904
-0.258000,2.500000,9.479904
-0.570000,-4.302000,13.016194
-0.570000,-4.302000,13.016194
-0.570000,-4.302000,13.016194
-0.570000,-4.302000,13.016194
-0.570000,-4.302000,13.016194
0.688000,8.256000,13.792357
0.688000,8.256000,13.792357
0.688000,8.256000,13.792357
0.688000,8.256000,13.792357
0.688000,8.256000,13.792357
-1.316000,-0.146000,9.595493
-1.316000,-0.146000,9.595493
-1.316000,-0.146000,9.595493
-1.316000,-0.146000,9.595493
-1.316000,-0.146000,9.595493
1.790000,-3.078000,13.174119
1.790000,-3.078000,13.174119
1.790000,-3.078000,13.174119
1.790000,-3.078000,13.174119
1.790000,-3.078000,13.174119
2.866000,1.948000,12.768958
2.866000,1.948000,12.768958
2.866000,1.948000,12.768958
2.866000,1.948000,12.768958
2.866000,1.948000,12.768958
2.630000,-2.326000,17.154657
2.630000,-2.326000,17.154657
2.630000,-2.326000,17.154657
2.630000,-2.326000,17.154657
2.630000,-2.326000,17.154657
-1.962000,-1.356000,11.212370
-1.962000,-1.356000,11.212370
-1.962000,-1.356000,11.212370
-1.962000,-1.356000,11.212370
-1.962000,-1.356000,11.212370
0.352000,-2.658000,17.283401
0.352000,-2.658000,17.283401
0.352000,-2.658000,17.283401
0.352000,-2.658000,17.283401
0.352000,-2.658000,17.283401
-0.962000,-1.902000,13.339959
-0.962000,-1.902000,13.339959
-0.962000,-1.902000,13.339959
-0.962000,-1.902000,13.339959
-0.962000,-1.902000,13.339959
-2.146000,2.836000,12.796366
-2.146000,2.836000,12.796366
-2.146000,2.836000,12.796366
-2.146000,2.836000,12.796366
-2.146000,2.836000,12.796366
-8.234000,6.190000,13.836136
-8.234000,6.190000,13.836136
-8.234000,6.190000,13.836136
-8.234000,6.190000,13.836136
-8.234000,6.190000,13.836136
9.952000,0.420000,12.657238
9.952000,0.420000,12.657238
9.952000,0.420000,12.657238
9.952000,0.420000,12.657238
9.952000,0.420000,12.657238
2.242000,-5.782000,13.840697
2.242000,-5.782000,13.840697
2.242000,-5.782000,13.840697
2.242000,-5.782000,13.840697
2.242000,-5.782000,13.840697
-5.314000,8.232000,14.607581
-5.314000,8.232000,14.607581
-5.314000,8.232000,14.607581
-5.314000,8.232000,14.607581
-5.314000,8.232000,14.607581
0.602000,2.074000,13.159029
0.602000,2.074000,13.159029
0.602000,2.074000,13.159029
0.602000,2.074000,13.159029
0.602000,2.074000,13.159029
-4.594000,6.036000,11.730560
-4.594000,6.036000,11.730560
-4.594000,6.036000,11.730560
-4.594000,6.036000,11.730560
-4.594000,6.036000,11.730560
-1.488000,8.038000,13.344360
-1.488000,8.038000,13.344360
-1.488000,8.038000,13.344360
-1.488000,8.038000,13.344360
-1.488000,8.038000,13.344360
0.832000,0.686000,13.752547
0.832000,0.686000,13.752547
0.832000,0.686000,13.752547
0.832000,0.686000,13.752547
0.832000,0.686000,13.752547
1.212000,-3.202000,10.869284
1.212000,-3.202000,10.869284
1.212000,-3.202000,10.869284
1.212000,-3.202000,10.869284
1.212000,-3.202000,10.869284
3.802000,-2.692000,8.023508
3.802000,-2.692000,8.023508
3.802000,-2.692000,8.023508
3.802000,-2.692000,8.023508
3.802000,-2.692000,8.023508
3.738000,5.894000,11.472725
3.738000,5.894000,11.472725
3.738000,5.894000,11.472725
3.738000,5.894000,11.472725
3.738000,5.894000,11.472725
-7.010000,-2.718000,12.256700
-7.010000,-2.718000,12.256700
-7.010000,-2.718000,12.256700
-7.010000,-2.718000,12.256700
-7.010000,-2.718000,12.256700
-5.174000,2.670000,14.239029
-5.174000,2.670000,14.239029
